2019-07-08T13:58:45Z,0.9,0.9,W,0000000000000904,1,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,30,2020-03-27
2019-07-08T13:59:11Z,0.3,0.8,W,0000000000000904,319,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,31,2020-03-27
2019-07-08T14:06:38Z,0.9,0,W,0000000000000904,120,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,32,2020-03-27
2019-07-08T14:09:31Z,0.7,0,W,0000000000000904,120,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,33,2020-03-27
2019-07-08T14:09:37Z,0.5,0.6000000000000001,W,0000000000000904,293,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,34,2020-03-27
2019-07-08T14:09:40Z,0.4,2.9,W,0000000000000904,177,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,35,2020-03-27
2019-07-08T14:09:45Z,0.1,4.6,W,0000000000000904,252,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,36,2020-03-27
2019-07-08T14:09:58Z,0.5,0.1,W,0000000000000904,120,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,37,2020-03-27
2019-07-08T14:10:33Z,0.8,1.4,W,0000000000000904,70,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,38,2020-03-27
2019-07-08T14:10:38Z,0.4,3.1,W,0000000000000904,195,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,39,2020-03-27
2019-07-08T14:11:11Z,0.3,0.1,W,0000000000000904,120,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,40,2020-03-27
2019-07-08T14:11:19Z,0.9,0.1,W,0000000000000904,120,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,41,2020-03-27
2019-07-08T14:11:28Z,0,14.2,W,0000000000000904,63,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,42,2020-03-27
2019-07-08T14:11:46Z,0.5,1,W,0000000000000904,20,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,43,2020-03-27
2019-07-08T14:11:50Z,0.9,37868.7,W,0000000000000904,120,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,44,2020-03-27
2019-07-11T02:37:35Z,0.6,0.2,A,900226000324031,180,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,45,2020-03-27
2019-07-11T02:37:37Z,0.7,0.2,A,900226000324031,180,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,46,2020-03-27
2019-07-11T00:43:01Z,0.4,27882.5,W,0000000000000904,172,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,47,2020-03-27
2019-07-11T08:27:44Z,0,54973.5,W,0000000000000904,120,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,48,2020-03-27
2019-07-12T09:00:59Z,0.6,0.2,A,900226000324736,180,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,49,2020-03-27
2019-07-12T09:01:03Z,0.6,0.30000000000000004,A,900226000324736,222,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,50,2020-03-27
2019-07-11T23:43:59Z,0,25024.8,W,0000000000000904,155,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,51,2020-03-27
2019-07-13T06:41:04Z,0,48644.7,W,0000000000000904,120,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,52,2020-03-27
