2019-03-29T06:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,105,2019-05-10
2019-03-29T07:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,106,2019-05-10
2019-03-29T08:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,107,2019-05-10
2019-03-29T09:37:53.13Z,0.14,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,108,2019-05-10
2019-03-29T10:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,109,2019-05-10
2019-03-29T11:37:53.13Z,0.14,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,110,2019-05-10
2019-03-29T12:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,111,2019-05-10
2019-03-29T13:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,112,2019-05-10
2019-03-29T14:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,113,2019-05-10
2019-03-29T15:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,114,2019-05-10
2019-03-29T16:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,115,2019-05-10
2019-03-29T17:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,116,2019-05-10
2019-03-29T18:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,117,2019-05-10
2019-03-29T19:37:53.13Z,0.14,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,118,2019-05-10
2019-03-29T20:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,119,2019-05-10
2019-03-29T21:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,120,2019-05-10
2019-03-29T22:37:53.13Z,0.14,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,121,2019-05-10
2019-03-29T23:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,122,2019-05-10
2019-03-30T00:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,123,2019-05-10
2019-03-30T01:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,124,2019-05-10
2019-03-30T02:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,125,2019-05-10
2019-03-30T03:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,126,2019-05-10
2019-03-30T04:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,127,2019-05-10
2019-03-30T05:37:53.13Z,0.14,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,128,2019-05-10
2019-03-30T06:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,129,2019-05-10
2019-03-30T07:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,130,2019-05-10
2019-03-30T08:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,131,2019-05-10
2019-03-30T09:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,132,2019-05-10
